-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,166,166,166,166,166,166,166,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,168
-1,-1,-1,-1,-1,-1,165,166,166,166,166,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,168,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,166,166,166,166,166,167,-1,-1,-1,-1,168,-1,-1
-1,165,166,166,166,166,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,121,121,122,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,120,121,121,121,121,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,136,136,137,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,135,136,136,136,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,136,136,137,-1,-1,-1,-1
-1,-1,120,121,121,122,-1,-1,135,136,136,136,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,136,60,61,61,61,61,61
-1,-1,135,136,136,137,-1,-1,135,136,136,136,136,137,-1,-1,120,121,121,122,-1,-1,-1,-1,135,136,75,76,76,76,76,76
120,121,136,60,61,61,61,61,61,61,61,62,136,137,-1,-1,135,136,60,61,61,61,61,61,62,136,75,76,76,76,76,76
135,136,136,75,76,76,76,76,76,76,76,77,136,137,-1,-1,135,136,75,76,76,76,76,76,77,136,75,76,76,76,76,76
